designation,l,b,dl,db,ra,dec,dra,ddec
SSTGLMA G111.0407+02.0635,111.040757,2.063572,0.3,0.3,346.40657,62.466918,0.3,0.3
SSTGLMA G111.0372+02.0567,111.037226,2.05675,0.3,0.3,346.405418,62.459255,0.3,0.3
SSTGLMA G110.9959+02.0664,110.995931,2.066461,0.3,0.3,346.315181,62.451769,0.3,0.3
SSTGLMA G110.1144+00.2203,110.114404,0.220367,0.3,0.3,346.164979,60.407356,0.3,0.3
SSTGLMA G110.9556+02.0479,110.95567,2.047911,0.3,0.3,346.251404,62.418724,0.3,0.3
SSTGLMA G110.9481+02.0339,110.948146,2.033903,0.3,0.3,346.24858,62.402879,0.3,0.3
SSTGLMA G110.1270+00.1904,110.127076,0.190444,0.3,0.3,346.212693,60.384987,0.3,0.3
SSTGLMA G110.9440+02.0248,110.944032,2.024819,0.3,0.3,346.248264,62.392909,0.3,0.3
SSTGLMA G110.5687+02.5525,110.568735,2.552539,0.3,0.3,345.038667,62.722116,0.3,0.3
SSTGLMA G110.1126+00.3232,110.112646,0.323275,0.3,0.3,346.07815,60.50095,0.3,0.3
SSTGLMA G111.4050+02.0801,111.405011,2.080158,0.3,0.3,347.118929,62.624784,0.3,0.3
SSTGLMA G110.1615+00.2263,110.16156,0.226322,0.3,0.3,346.247745,60.431642,0.3,0.3
SSTGLMA G110.5663+02.2828,110.566297,2.282831,0.3,0.3,345.27653,62.47561,0.3,0.3
SSTGLMA G110.5380+02.2839,110.538039,2.283956,0.3,0.3,345.219885,62.464978,0.3,0.3
SSTGLMA G110.5527+02.3999,110.55276,2.399992,0.3,0.3,345.144863,62.576703,0.3,0.3
SSTGLMA G110.5779+02.3508,110.577941,2.350872,0.3,0.3,345.238658,62.542388,0.3,0.3
SSTGLMA G110.5846+02.2953,110.584662,2.295333,0.3,0.3,345.301563,62.494565,0.3,0.3
SSTGLMA G110.2892+00.2143,110.289205,0.214306,0.3,0.3,346.49498,60.471282,0.3,0.3
SSTGLMA G110.8178+02.2707,110.81788,2.270722,0.3,0.3,345.784442,62.567355,0.3,0.3
SSTGLMA G112.9660+01.3617,112.966017,1.361719,0.3,0.3,350.84106,62.516969,0.3,0.3
SSTGLMA G110.7563+02.2548,110.756309,2.254808,0.3,0.3,345.676513,62.527825,0.3,0.3
SSTGLMA G114.5852+02.3365,114.58521,2.33652,0.3,0.3,353.573269,63.95101,0.3,0.3
SSTGLMA G110.7431+02.2574,110.743183,2.25742,0.3,0.3,345.64824,62.524872,0.3,0.3
SSTGLMA G110.7948+02.2647,110.794876,2.264714,0.3,0.3,345.74414,62.552538,0.3,0.3
SSTGLMA G111.1161+01.2099,111.116166,1.209919,0.3,0.3,347.267175,61.710515,0.3,0.3
SSTGLMA G110.6539+02.3410,110.653915,2.341025,0.3,0.3,345.397532,62.564679,0.3,0.3
SSTGLMA G110.6693+02.3767,110.669354,2.376759,0.3,0.3,345.396197,62.603596,0.3,0.3
SSTGLMA G110.6634+02.3813,110.663494,2.381381,0.3,0.3,345.380469,62.605404,0.3,0.3
SSTGLMA G110.6333+02.3817,110.633385,2.381756,0.3,0.3,345.320555,62.593369,0.3,0.3
SSTGLMA G110.0774+00.1114,110.077419,0.111422,0.3,0.3,346.184467,60.292709,0.3,0.3
SSTGLMA G110.0799+00.1077,110.079941,0.107714,0.3,0.3,346.192121,60.290317,0.3,0.3
SSTGLMA G110.0755+00.1120,110.075552,0.112078,0.3,0.3,346.180484,60.292564,0.3,0.3
SSTGLMA G110.0739+00.1139,110.073919,0.113969,0.3,0.3,346.175939,60.293645,0.3,0.3
SSTGLMA G110.0860+00.1223,110.086019,0.122325,0.3,0.3,346.191588,60.30614,0.3,0.3
SSTGLMA G110.0856+00.1176,110.085694,0.117656,0.3,0.3,346.194751,60.30173,0.3,0.3
SSTGLMA G110.8578+02.1873,110.85785,2.187392,0.3,0.3,345.936713,62.507289,0.3,0.3
SSTGLMA G110.8327+02.2107,110.832739,2.210717,0.3,0.3,345.866571,62.518497,0.3,0.3
SSTGLMA G110.7708+02.2045,110.770824,2.204525,0.3,0.3,345.749486,62.487775,0.3,0.3
SSTGLMA G110.7826+02.2097,110.782674,2.209733,0.3,0.3,345.768343,62.49734,0.3,0.3
SSTGLMA G110.8015+02.1307,110.801572,2.130767,0.3,0.3,345.874852,62.432781,0.3,0.3
SSTGLMA G110.8290+02.1293,110.829083,2.1293,0.3,0.3,345.930489,62.442538,0.3,0.3
SSTGLMA G110.1243+00.0796,110.124348,0.079644,0.3,0.3,346.296862,60.28228,0.3,0.3
SSTGLMA G110.8011+02.1803,110.801136,2.18035,0.3,0.3,345.830627,62.477952,0.3,0.3
SSTGLMA G110.8324+02.1610,110.832482,2.161081,0.3,0.3,345.909478,62.472987,0.3,0.3
SSTGLMA G110.8293+02.1691,110.829297,2.169153,0.3,0.3,345.896125,62.479087,0.3,0.3
SSTGLMA G110.0771+00.0825,110.077121,0.082517,0.3,0.3,346.207201,60.26609,0.3,0.3
SSTGLMA G110.8447+02.1753,110.844709,2.175381,0.3,0.3,345.921183,62.491002,0.3,0.3
SSTGLMA G110.0881+00.0796,110.088179,0.079689,0.3,0.3,346.229921,60.26791,0.3,0.3
SSTGLMA G110.7940+02.2116,110.794027,2.211678,0.3,0.3,345.789094,62.503718,0.3,0.3
SSTGLMA G110.5803+02.1916,110.580395,2.191611,0.3,0.3,345.385428,62.398276,0.3,0.3
SSTGLMA G110.1093+00.1692,110.109382,0.169217,0.3,0.3,346.197022,60.358461,0.3,0.3
SSTGLMA G110.5762+02.2302,110.576213,2.230267,0.3,0.3,345.342876,62.431795,0.3,0.3
SSTGLMA G110.1561+00.1017,110.156104,0.101739,0.3,0.3,346.337932,60.315182,0.3,0.3
SSTGLMA G110.1529+00.1232,110.152949,0.123236,0.3,0.3,346.314822,60.333653,0.3,0.3
SSTGLMA G110.1454+00.1207,110.145482,0.120756,0.3,0.3,346.302975,60.328407,0.3,0.3
SSTGLMA G110.1689+00.1688,110.168924,0.168889,0.3,0.3,346.307739,60.381893,0.3,0.3
SSTGLMA G110.1537+00.1330,110.153788,0.133008,0.3,0.3,346.308523,60.342952,0.3,0.3
SSTGLMA G114.4127+00.2719,114.412746,0.271989,0.3,0.3,354.513327,61.923861,0.3,0.3
SSTGLMA G114.4034+00.2771,114.403421,0.277136,0.3,0.3,354.491242,61.926188,0.3,0.3
SSTGLMA G110.6080+02.1516,110.608087,2.15165,0.3,0.3,345.475243,62.373186,0.3,0.3
SSTGLMA G110.6746+02.2502,110.674657,2.250231,0.3,0.3,345.519187,62.49036,0.3,0.3
SSTGLMA G110.6603+02.2115,110.660369,2.211578,0.3,0.3,345.525205,62.449248,0.3,0.3
SSTGLMA G110.6527+02.1824,110.652789,2.182492,0.3,0.3,345.535968,62.419608,0.3,0.3
SSTGLMA G110.2154+00.1329,110.215404,0.132969,0.3,0.3,346.422887,60.36738,0.3,0.3
SSTGLMA G110.5892+02.1924,110.589243,2.192453,0.3,0.3,345.402081,62.402676,0.3,0.3
SSTGLMA G110.6148+02.1927,110.614829,2.192783,0.3,0.3,345.452129,62.413468,0.3,0.3
SSTGLMA G110.2170+00.1048,110.217032,0.104867,0.3,0.3,346.448411,60.34222,0.3,0.3
SSTGLMA G110.2141+00.1135,110.214146,0.113589,0.3,0.3,346.436074,60.349087,0.3,0.3
SSTGLMA G110.1627+00.1128,110.162774,0.112856,0.3,0.3,346.341372,60.328034,0.3,0.3
SSTGLMA G110.2089+00.1150,110.208932,0.115053,0.3,0.3,346.425225,60.348365,0.3,0.3
SSTGLMA G110.1863+00.1106,110.18639,0.1106,0.3,0.3,346.38697,60.33534,0.3,0.3
SSTGLMA G110.1963+00.1120,110.196354,0.112019,0.3,0.3,346.404316,60.340595,0.3,0.3
SSTGLMA G110.7901+02.0632,110.790099,2.063272,0.3,0.3,345.911047,62.366404,0.3,0.3
SSTGLMA G110.8375+02.0233,110.837574,2.023381,0.3,0.3,346.039276,62.348997,0.3,0.3
SSTGLMA G114.9677+02.3904,114.967788,2.390472,0.3,0.3,354.373659,64.112886,0.3,0.3
SSTGLMA G110.7514+02.0511,110.75146,2.0511,0.3,0.3,345.845525,62.339668,0.3,0.3
SSTGLMA G114.2759+00.9991,114.275984,0.999156,0.3,0.3,353.785888,62.581727,0.3,0.3
SSTGLMA G110.6996+02.0792,110.699615,2.079272,0.3,0.3,345.718888,62.344418,0.3,0.3
SSTGLMA G114.2883+01.0429,114.288338,1.0429,0.3,0.3,353.783917,62.627173,0.3,0.3
SSTGLMA G110.7071+02.2042,110.707143,2.204242,0.3,0.3,345.623945,62.461635,0.3,0.3
SSTGLMA G110.6966+02.1547,110.696678,2.154792,0.3,0.3,345.646848,62.412215,0.3,0.3
SSTGLMA G110.7083+02.1337,110.708358,2.13372,0.3,0.3,345.688378,62.397717,0.3,0.3
SSTGLMA G110.7220+02.1563,110.722006,2.156361,0.3,0.3,345.695402,62.423947,0.3,0.3
SSTGLMA G114.9440+02.1853,114.944053,2.185389,0.3,0.3,354.453629,63.909432,0.3,0.3
SSTGLMA G110.3210+00.1024,110.321003,0.102461,0.3,0.3,346.643521,60.381028,0.3,0.3
SSTGLMA G114.9577+02.1765,114.957738,2.176553,0.3,0.3,354.489113,63.904794,0.3,0.3
SSTGLMA G110.0433+02.3582,110.043362,2.358225,0.3,0.3,344.184633,62.324611,0.3,0.3
SSTGLMA G110.0344+02.3614,110.034443,2.361478,0.3,0.3,344.164295,62.323741,0.3,0.3
SSTGLMA G110.0052+02.3000,110.005197,2.300025,0.3,0.3,344.164011,62.255694,0.3,0.3
SSTGLMA G110.0013+02.3389,110.00138,2.338978,0.3,0.3,344.120771,62.289267,0.3,0.3
SSTGLMA G114.3812+00.8933,114.381271,0.893336,0.3,0.3,354.070784,62.510816,0.3,0.3
SSTGLMA G114.4966+01.0596,114.496617,1.059661,0.3,0.3,354.207728,62.703157,0.3,0.3
SSTGLMA G114.4730+01.0227,114.473072,1.022717,0.3,0.3,354.18149,62.661038,0.3,0.3
SSTGLMA G114.4670+01.0271,114.467019,1.027194,0.3,0.3,354.166079,62.663603,0.3,0.3
SSTGLMA G114.4864+01.0278,114.486402,1.027872,0.3,0.3,354.206114,62.669776,0.3,0.3
SSTGLMA G114.4811+01.0468,114.481117,1.0468,0.3,0.3,354.183331,62.686414,0.3,0.3
SSTGLMA G114.4835+01.0428,114.483539,1.042822,0.3,0.3,354.19086,62.683291,0.3,0.3
SSTGLMA G114.4700+01.0633,114.47006,1.063383,0.3,0.3,354.149923,62.699154,0.3,0.3
SSTGLMA G114.4152+00.9961,114.41527,0.996169,0.3,0.3,354.077495,62.619078,0.3,0.3
SSTGLMA G110.0343+00.5825,110.034372,0.582592,0.3,0.3,345.719065,60.706635,0.3,0.3
SSTGLMA G110.0227+00.1481,110.02271,0.148189,0.3,0.3,346.053575,60.304491,0.3,0.3
SSTGLMA G114.4408+00.9454,114.440886,0.945444,0.3,0.3,354.162342,62.577796,0.3,0.3
SSTGLMA G110.1049+02.1547,110.104916,2.154703,0.3,0.3,344.490043,62.16657,0.3,0.3
SSTGLMA G114.3141+01.0572,114.314158,1.057261,0.3,0.3,353.828582,62.648416,0.3,0.3
SSTGLMA G110.2164+02.0939,110.216457,2.093961,0.3,0.3,344.761327,62.158444,0.3,0.3
SSTGLMA G114.3459+01.0426,114.34598,1.042664,0.3,0.3,353.904059,62.643662,0.3,0.3
SSTGLMA G111.5326+01.2160,111.532691,1.216067,0.3,0.3,348.077602,61.873969,0.3,0.3
SSTGLMA G110.1142+01.9249,110.114237,1.924931,0.3,0.3,344.714859,61.962146,0.3,0.3
SSTGLMA G114.9062+02.1777,114.906264,2.177722,0.3,0.3,354.376183,63.891435,0.3,0.3
SSTGLMA G110.0760+01.9541,110.075998,1.954164,0.3,0.3,344.614919,61.972586,0.3,0.3
SSTGLMA G114.7489+00.3936,114.748972,0.393642,0.3,0.3,355.130938,62.13346,0.3,0.3
SSTGLMA G110.0922+02.0490,110.092286,2.049094,0.3,0.3,344.561033,62.065524,0.3,0.3
SSTGLMA G110.0800+00.2280,110.080053,0.228069,0.3,0.3,346.094999,60.400664,0.3,0.3
SSTGLMA G110.0693+00.2404,110.069309,0.240481,0.3,0.3,346.064993,60.407726,0.3,0.3
SSTGLMA G110.0868+00.2408,110.086867,0.240864,0.3,0.3,346.097257,60.415117,0.3,0.3
SSTGLMA G110.0031+00.2592,110.003111,0.259264,0.3,0.3,345.926984,60.398301,0.3,0.3
SSTGLMA G110.0160+00.2584,110.016053,0.258433,0.3,0.3,345.951643,60.402755,0.3,0.3
SSTGLMA G110.0333+00.2304,110.033336,0.230442,0.3,0.3,346.006466,60.384085,0.3,0.3
SSTGLMA G110.0316+00.2469,110.031628,0.2469,0.3,0.3,345.989906,60.398467,0.3,0.3
SSTGLMA G110.0766+00.2219,110.076667,0.221947,0.3,0.3,346.093687,60.393698,0.3,0.3
SSTGLMA G110.0705+00.2347,110.070503,0.234747,0.3,0.3,346.071865,60.402952,0.3,0.3
SSTGLMA G110.0779+00.3466,110.07791,0.346622,0.3,0.3,345.994495,60.508382,0.3,0.3
SSTGLMA G110.0003+00.2684,110.000339,0.268408,0.3,0.3,345.914384,60.405551,0.3,0.3
SSTGLMA G110.0038+00.3231,110.003837,0.323139,0.3,0.3,345.87611,60.457039,0.3,0.3
SSTGLMA G110.0119+00.2664,110.011986,0.266411,0.3,0.3,345.937597,60.408419,0.3,0.3
SSTGLMA G110.0659+00.2690,110.065931,0.269014,0.3,0.3,346.035524,60.432503,0.3,0.3
SSTGLMA G111.3389+01.7141,111.338948,1.714128,0.3,0.3,347.292261,62.261593,0.3,0.3
SSTGLMA G110.0444+01.9576,110.044466,1.957633,0.3,0.3,344.55101,61.962437,0.3,0.3
SSTGLMA G114.7628+00.5946,114.76285,0.594661,0.3,0.3,355.042385,62.330689,0.3,0.3
SSTGLMA G110.0119+02.0701,110.0119,2.070192,0.3,0.3,344.38665,62.050626,0.3,0.3
SSTGLMA G110.0104+02.0698,110.010424,2.069806,0.3,0.3,344.384151,62.049651,0.3,0.3
SSTGLMA G110.0364+02.0224,110.036487,2.022397,0.3,0.3,344.477314,62.017756,0.3,0.3
SSTGLMA G114.4940+00.7271,114.494049,0.727192,0.3,0.3,354.406597,62.383572,0.3,0.3
SSTGLMA G110.0126+02.1975,110.012645,2.1975,0.3,0.3,344.27233,62.166159,0.3,0.3
SSTGLMA G110.0816+02.1083,110.081658,2.10835,0.3,0.3,344.486958,62.114737,0.3,0.3
SSTGLMA G113.6398+01.4663,113.639857,1.466372,0.3,0.3,352.155384,62.834424,0.3,0.3
SSTGLMA G114.5443+02.7024,114.544347,2.702417,0.3,0.3,353.235227,64.288317,0.3,0.3
SSTGLMA G114.5802+00.7091,114.580198,0.709158,0.3,0.3,354.595905,62.390409,0.3,0.3
SSTGLMA G110.0188+02.1179,110.018824,2.117939,0.3,0.3,344.356719,62.096791,0.3,0.3
SSTGLMA G114.5369+00.6761,114.536928,0.676142,0.3,0.3,354.526224,62.346618,0.3,0.3
SSTGLMA G110.2160+01.2896,110.216036,1.289692,0.3,0.3,345.465852,61.426342,0.3,0.3
SSTGLMA G110.2291+01.2667,110.229172,1.266753,0.3,0.3,345.510523,61.410787,0.3,0.3
SSTGLMA G110.2218+01.2830,110.221846,1.283006,0.3,0.3,345.482655,61.42262,0.3,0.3
SSTGLMA G110.2170+01.2514,110.216999,1.251478,0.3,0.3,345.500375,61.39187,0.3,0.3
SSTGLMA G110.2165+01.2494,110.216496,1.249494,0.3,0.3,345.501112,61.389854,0.3,0.3
SSTGLMA G110.2244+01.2463,110.22442,1.24635,0.3,0.3,345.518895,61.390225,0.3,0.3
SSTGLMA G110.1308+01.3241,110.130848,1.3241,0.3,0.3,345.273966,61.422715,0.3,0.3
SSTGLMA G110.1748+01.3154,110.174821,1.315481,0.3,0.3,345.365154,61.432955,0.3,0.3
SSTGLMA G110.1937+01.3114,110.193731,1.311475,0.3,0.3,345.404644,61.437067,0.3,0.3
SSTGLMA G110.1325+01.3003,110.132501,1.300347,0.3,0.3,345.297568,61.401753,0.3,0.3
SSTGLMA G110.1547+01.2728,110.154768,1.272822,0.3,0.3,345.363599,61.385826,0.3,0.3
SSTGLMA G114.6358+00.6225,114.635886,0.622525,0.3,0.3,354.763054,62.322647,0.3,0.3
SSTGLMA G110.0487+01.4158,110.048791,1.415831,0.3,0.3,345.038294,61.47227,0.3,0.3
SSTGLMA G114.8557+00.9133,114.855777,0.913317,0.3,0.3,355.048097,62.662606,0.3,0.3
SSTGLMA G110.0826+01.2271,110.08261,1.227103,0.3,0.3,345.265731,61.314462,0.3,0.3
SSTGLMA G110.0618+01.2448,110.061884,1.244853,0.3,0.3,345.211142,61.322078,0.3,0.3
SSTGLMA G110.0147+01.2366,110.014731,1.236692,0.3,0.3,345.128775,61.295148,0.3,0.3
SSTGLMA G110.0194+01.2384,110.019404,1.238461,0.3,0.3,345.136103,61.298693,0.3,0.3
SSTGLMA G110.0218+01.2297,110.021888,1.229767,0.3,0.3,345.148304,61.291807,0.3,0.3
SSTGLMA G110.0388+01.2578,110.038835,1.257886,0.3,0.3,345.156188,61.324417,0.3,0.3
SSTGLMA G110.0529+01.2366,110.052907,1.236681,0.3,0.3,345.201148,61.310928,0.3,0.3
SSTGLMA G110.0614+01.2643,110.06146,1.264333,0.3,0.3,345.193559,61.339642,0.3,0.3
SSTGLMA G110.0509+01.2513,110.050988,1.25135,0.3,0.3,345.184875,61.323493,0.3,0.3
SSTGLMA G110.0024+01.2342,110.002459,1.23425,0.3,0.3,345.107635,61.287841,0.3,0.3
SSTGLMA G110.0695+01.2736,110.069543,1.273661,0.3,0.3,345.200865,61.351476,0.3,0.3
SSTGLMA G111.2763+01.3727,111.276316,1.372719,0.3,0.3,347.448174,61.922248,0.3,0.3
SSTGLMA G113.4969+01.3518,113.496905,1.351833,0.3,0.3,351.93837,62.680561,0.3,0.3
SSTGLMA G111.3944+01.3343,111.394445,1.334386,0.3,0.3,347.711249,61.931689,0.3,0.3
SSTGLMA G111.4476+01.3850,111.447632,1.385094,0.3,0.3,347.775225,61.99873,0.3,0.3
SSTGLMA G114.7596+00.7862,114.759624,0.786236,0.3,0.3,354.922619,62.514093,0.3,0.3
SSTGLMA G113.7251+01.1664,113.725151,1.166492,0.3,0.3,352.536064,62.57611,0.3,0.3
SSTGLMA G112.4777+01.1793,112.477755,1.1793,0.3,0.3,349.985463,62.179486,0.3,0.3
SSTGLMA G113.7186+01.2150,113.718623,1.215075,0.3,0.3,352.489906,62.620287,0.3,0.3
SSTGLMA G113.7940+01.4515,113.794079,1.45155,0.3,0.3,352.486501,62.868498,0.3,0.3
SSTGLMA G110.4128+01.7379,110.412816,1.73793,0.3,0.3,345.457014,61.915826,0.3,0.3
SSTGLMA G112.3247+01.1673,112.324744,1.167381,0.3,0.3,349.687392,62.115053,0.3,0.3
SSTGLMA G110.4054+01.5837,110.405485,1.583711,0.3,0.3,345.576498,61.772096,0.3,0.3
SSTGLMA G110.4211+01.6996,110.421123,1.699669,0.3,0.3,345.506358,61.884319,0.3,0.3
SSTGLMA G110.4250+01.6353,110.424998,1.635394,0.3,0.3,345.569538,61.827239,0.3,0.3
SSTGLMA G110.4262+01.6365,110.426235,1.636578,0.3,0.3,345.570906,61.828825,0.3,0.3
SSTGLMA G113.6774+01.3319,113.677428,1.331919,0.3,0.3,352.325492,62.718524,0.3,0.3
SSTGLMA G110.6061+01.5593,110.606187,1.559383,0.3,0.3,345.985515,61.831167,0.3,0.3
SSTGLMA G110.5815+01.6094,110.581502,1.609414,0.3,0.3,345.894906,61.867007,0.3,0.3
SSTGLMA G110.6303+01.5807,110.630302,1.580706,0.3,0.3,346.01411,61.860385,0.3,0.3
SSTGLMA G114.8729+00.2994,114.872976,0.299464,0.3,0.3,355.440325,62.076068,0.3,0.3
SSTGLMA G110.4931+01.6936,110.493165,1.69365,0.3,0.3,345.651129,61.908212,0.3,0.3
SSTGLMA G110.5169+01.6957,110.516949,1.695758,0.3,0.3,345.695437,61.919809,0.3,0.3
SSTGLMA G111.9335+01.5354,111.933558,1.535483,0.3,0.3,348.621323,62.318812,0.3,0.3
SSTGLMA G114.9642+00.2938,114.964258,0.2938,0.3,0.3,355.63154,62.094797,0.3,0.3
SSTGLMA G112.0240+01.5122,112.024042,1.512253,0.3,0.3,348.820912,62.330108,0.3,0.3
SSTGLMA G110.3469+01.2551,110.346973,1.255183,0.3,0.3,345.745283,61.448195,0.3,0.3
SSTGLMA G113.1068+02.2338,113.106795,2.233833,0.3,0.3,350.487345,63.385597,0.3,0.3
SSTGLMA G110.4399+01.2397,110.439933,1.239714,0.3,0.3,345.936283,61.471631,0.3,0.3
SSTGLMA G113.0235+02.2654,113.023551,2.265417,0.3,0.3,350.288754,63.386977,0.3,0.3
SSTGLMA G114.9170+00.9093,114.917018,0.909367,0.3,0.3,355.178797,62.675416,0.3,0.3
SSTGLMA G114.9246+00.9151,114.924646,0.915161,0.3,0.3,355.191385,62.683056,0.3,0.3
SSTGLMA G114.8812+00.9632,114.881252,0.963203,0.3,0.3,355.071935,62.71754,0.3,0.3
SSTGLMA G114.8793+00.9287,114.879373,0.928744,0.3,0.3,355.088414,62.683868,0.3,0.3
SSTGLMA G112.0110+01.6281,112.011071,1.628169,0.3,0.3,348.703963,62.433382,0.3,0.3
SSTGLMA G110.3447+01.4496,110.344748,1.449614,0.3,0.3,345.575015,61.624896,0.3,0.3
SSTGLMA G111.9538+01.2212,111.953892,1.221236,0.3,0.3,348.906594,62.033443,0.3,0.3
SSTGLMA G111.9623+01.2065,111.962307,1.206569,0.3,0.3,348.934615,62.022805,0.3,0.3
SSTGLMA G111.9188+01.2605,111.918851,1.260556,0.3,0.3,348.806559,62.057409,0.3,0.3
SSTGLMA G110.4063+01.4593,110.406301,1.459375,0.3,0.3,345.684957,61.658876,0.3,0.3
SSTGLMA G111.9004+01.2297,111.900488,1.229794,0.3,0.3,348.793884,62.022081,0.3,0.3
SSTGLMA G110.4577+01.3112,110.457747,1.311206,0.3,0.3,345.910011,61.544234,0.3,0.3
SSTGLMA G110.4031+01.5225,110.403098,1.522578,0.3,0.3,345.624553,61.715303,0.3,0.3
SSTGLMA G110.3978+01.5312,110.397866,1.531228,0.3,0.3,345.607032,61.721071,0.3,0.3
SSTGLMA G110.4446+01.5135,110.444692,1.513561,0.3,0.3,345.712464,61.723982,0.3,0.3
SSTGLMA G110.4465+01.5059,110.446579,1.505919,0.3,0.3,345.722654,61.717765,0.3,0.3
SSTGLMA G110.4367+01.5029,110.436708,1.502942,0.3,0.3,345.706177,61.711037,0.3,0.3
SSTGLMA G110.4499+01.5541,110.449914,1.554169,0.3,0.3,345.68768,61.763207,0.3,0.3
SSTGLMA G111.9012+01.4564,111.901202,1.456436,0.3,0.3,348.618713,62.233412,0.3,0.3
SSTGLMA G110.4513+01.5339,110.451382,1.533956,0.3,0.3,345.707872,61.745335,0.3,0.3
SSTGLMA G110.4406+01.5192,110.440608,1.51925,0.3,0.3,345.699709,61.727522,0.3,0.3
SSTGLMA G114.8083+00.4489,114.808313,0.448936,0.3,0.3,355.221285,62.202738,0.3,0.3
SSTGLMA G110.4996+01.4619,110.499687,1.461939,0.3,0.3,345.862656,61.699063,0.3,0.3
SSTGLMA G111.8836+01.4043,111.88366,1.404392,0.3,0.3,348.624498,62.178559,0.3,0.3
SSTGLMA G110.4687+01.5074,110.468778,1.507489,0.3,0.3,345.764122,61.728205,0.3,0.3
SSTGLMA G111.8807+01.3248,111.880725,1.324814,0.3,0.3,348.680814,62.103402,0.3,0.3
SSTGLMA G111.9227+01.3175,111.922735,1.317528,0.3,0.3,348.770102,62.111902,0.3,0.3
SSTGLMA G114.8412+00.5981,114.841198,0.598144,0.3,0.3,355.202808,62.355284,0.3,0.3
SSTGLMA G112.0044+01.2723,112.004494,1.27235,0.3,0.3,348.967921,62.099372,0.3,0.3
SSTGLMA G111.9900+01.2948,111.990013,1.294842,0.3,0.3,348.92171,62.115124,0.3,0.3
SSTGLMA G111.9753+01.4935,111.975335,1.493511,0.3,0.3,348.737932,62.29496,0.3,0.3
SSTGLMA G110.5798+01.5509,110.579863,1.550964,0.3,0.3,345.941689,61.812862,0.3,0.3
SSTGLMA G110.6187+01.5489,110.618752,1.548911,0.3,0.3,346.018795,61.826631,0.3,0.3
SSTGLMA G110.6398+01.5414,110.639859,1.541489,0.3,0.3,346.066035,61.828309,0.3,0.3
SSTGLMA G110.6148+01.5421,110.614819,1.542164,0.3,0.3,346.016915,61.818873,0.3,0.3
SSTGLMA G110.6004+01.5335,110.600453,1.533514,0.3,0.3,345.996444,61.805178,0.3,0.3
SSTGLMA G110.6105+01.5275,110.610573,1.527556,0.3,0.3,346.021119,61.803791,0.3,0.3
SSTGLMA G110.6200+01.5248,110.620093,1.524861,0.3,0.3,346.041855,61.805147,0.3,0.3
SSTGLMA G111.9951+01.4891,111.995148,1.48915,0.3,0.3,348.781031,62.298098,0.3,0.3
SSTGLMA G111.9957+01.4413,111.995726,1.441389,0.3,0.3,348.819451,62.253803,0.3,0.3
SSTGLMA G112.0272+01.4607,112.02721,1.4607,0.3,0.3,348.867456,62.283206,0.3,0.3
SSTGLMA G113.2137+02.1346,113.213697,2.134633,0.3,0.3,350.786157,63.328177,0.3,0.3
SSTGLMA G110.5659+01.5361,110.565901,1.536147,0.3,0.3,345.9273,61.793676,0.3,0.3
SSTGLMA G110.5643+01.5364,110.564351,1.536483,0.3,0.3,345.924014,61.793359,0.3,0.3
SSTGLMA G110.5717+01.5203,110.571764,1.520378,0.3,0.3,345.952091,61.781607,0.3,0.3
SSTGLMA G110.6063+01.4817,110.606355,1.481794,0.3,0.3,346.051833,61.76019,0.3,0.3
SSTGLMA G110.3039+01.2878,110.30399,1.287861,0.3,0.3,345.635323,61.460583,0.3,0.3
SSTGLMA G110.2581+01.2774,110.258135,1.277406,0.3,0.3,345.556669,61.432343,0.3,0.3
SSTGLMA G110.2573+01.2791,110.257329,1.279167,0.3,0.3,345.553627,61.433621,0.3,0.3
SSTGLMA G110.2750+01.2880,110.275032,1.288058,0.3,0.3,345.579832,61.448962,0.3,0.3
SSTGLMA G110.2610+01.2795,110.261025,1.27955,0.3,0.3,345.560354,61.43548,0.3,0.3
SSTGLMA G111.3680+02.6123,111.368068,2.612381,0.3,0.3,346.588718,63.100326,0.3,0.3
SSTGLMA G112.2234+01.3993,112.223485,1.399394,0.3,0.3,349.308629,62.296396,0.3,0.3
SSTGLMA G112.1808+01.4756,112.180803,1.475642,0.3,0.3,349.164243,62.352405,0.3,0.3
SSTGLMA G112.1825+01.4750,112.182554,1.475039,0.3,0.3,349.16823,62.352468,0.3,0.3
SSTGLMA G112.1822+01.4716,112.182214,1.471644,0.3,0.3,349.170163,62.349176,0.3,0.3
SSTGLMA G113.2118+01.9146,113.211872,1.914639,0.3,0.3,350.945206,63.12017,0.3,0.3
SSTGLMA G110.2302+01.3686,110.230286,1.368675,0.3,0.3,345.425285,61.504225,0.3,0.3
SSTGLMA G111.5669+02.7040,111.566961,2.704058,0.3,0.3,346.914158,63.26256,0.3,0.3
SSTGLMA G110.3152+01.5309,110.315217,1.530981,0.3,0.3,345.448179,61.687072,0.3,0.3
SSTGLMA G112.0799+01.3699,112.079942,1.3699,0.3,0.3,349.043401,62.217536,0.3,0.3
SSTGLMA G112.1500+01.3893,112.150005,1.389364,0.3,0.3,349.168792,62.260823,0.3,0.3
SSTGLMA G110.2747+01.5327,110.274703,1.532733,0.3,0.3,345.368815,61.672048,0.3,0.3
SSTGLMA G111.8287+01.2809,111.828706,1.280911,0.3,0.3,348.611663,62.043542,0.3,0.3
