SPICY,ra,dec,l,b,GaiaDR2,source_id,parallax
116683,337.824553,58.147489,105.296405,0.157219,2007984317128825600,2007984317128825600,0.3533806599945324
116680,337.807619,58.159202,105.29471,0.171853,2007984518982294784,2007984518982294784,-1.258468794
116682,337.819287,58.158861,105.299827,0.168414,2007984518982295296,2007984518982295296,0.35897347408028163
116686,337.830871,58.181237,105.316511,0.184528,2007984695085935616,2007984695085935616,0.616047903
116687,337.860085,58.283587,105.382001,0.264672,2007989191902221440,2007989191902221440,0.27083180354655184
116670,337.458017,58.385804,105.253265,0.460697,2008004520647300480,2008004520647300480,0.45243475767694546
116712,338.064694,58.29338,105.479554,0.218339,2008008918701983616,2008008918701983616,0.22626931007394357
116716,338.083215,58.300674,105.491643,0.219681,2008009296654619648,2008009296654619648,1.7116640515332457
116744,338.132831,58.317413,105.522597,0.220883,2008009365374140288,2008009365374140288,0.600567555
116748,338.137733,58.334583,105.53352,0.234378,2008009464148156800,2008009464148156800,0.2630804058213349
116780,338.22892,58.262572,105.538378,0.148017,2008009498508997632,2008009498508997632,0.4723518839053659
116726,338.10343,58.326979,105.514142,0.236958,2008012281646661888,2008012281646661888,0.2320477148325836
116722,338.097802,58.330452,105.513358,0.24145,2008012285950698752,2008012285950698752,0.074594561
116721,338.097515,58.340946,105.518553,0.250569,2008012350370425344,2008012350370425344,0.24908303389905814
116749,338.140531,58.342852,105.538978,0.240761,2008012419085719168,2008012419085719168,0.38709057915549927
116751,338.140923,58.343698,105.539584,0.241386,2008012423390859648,2008012423390859648,-0.341169045
116727,338.114532,58.354413,105.533081,0.257644,2008012453445531904,2008012453445531904,0.5815956956773658
116731,338.121605,58.363185,105.540728,0.263322,2008012487809381632,2008012487809381632,-1.104258535
116734,338.124884,58.368211,105.544759,0.266781,2008012698267516928,2008012698267516928,0.5104322431047932
116743,338.132206,58.381767,105.554942,0.276519,2008012698268753792,2008012698268753792,
116703,338.044166,58.389467,105.519086,0.306578,2008013449882050816,2008013449882050816,
116707,338.047981,58.401632,105.526989,0.316039,2008013656040505344,2008013656040505344,1.0520658840559973
116702,338.043218,58.394125,105.521025,0.310842,2008013660340088320,2008013660340088320,0.098806057
116705,338.046098,58.410893,105.530845,0.324517,2008013724756203264,2008013724756203264,2.0983695315898365
116778,338.222814,58.398848,105.604543,0.267197,2008014102717088384,2008014102717088384,1.1280599687694053
116757,338.16049,58.383503,105.568604,0.2705,2008014171436564096,2008014171436564096,1.689993527662725
116756,338.152903,58.381169,105.563992,0.270503,2008014175741927808,2008014175741927808,-0.799807006
116753,338.145606,58.393946,105.56717,0.283456,2008014240152169728,2008014240152169728,0.7975265715858406
116762,338.17961,58.413505,105.59244,0.291294,2008014274515797888,2008014274515797888,0.3777720455748445
116776,338.217449,58.421607,105.613632,0.28825,2008014347540614656,2008014347540614656,0.14646047926161707
116788,338.269492,58.484801,105.669075,0.329006,2008015751984551552,2008015751984551552,-0.044168585
116777,338.222187,58.506259,105.658595,0.360017,2008015923783259008,2008015923783259008,0.2574137032078009
116849,338.687082,58.494277,105.862528,0.227508,2008018500763627008,2008018500763627008,
116846,338.677209,58.504719,105.863281,0.239131,2008018706922077568,2008018706922077568,
116800,338.313822,58.53704,105.715441,0.362403,2008021936737475072,2008021936737475072,0.2727462981956864
116824,338.539815,58.568928,105.833376,0.330625,2008022967527240576,2008022967527240576,0.8046722075001579
116698,338.015533,58.423855,105.523648,0.343817,2008025544506271104,2008025544506271104,-0.89878301
116750,338.140671,58.497915,105.617644,0.374389,2008027296853761024,2008027296853761024,0.634279543
116752,338.142034,58.523716,105.631336,0.396269,2008027606091484672,2008027606091484672,0.6784014037795959
116785,338.244968,58.557714,105.694877,0.398394,2008028052768507008,2008028052768507008,-0.643163628
116732,338.123367,58.522366,105.62225,0.400047,2008028327645379200,2008028327645379200,0.10946103340282845
116765,338.182396,58.586776,105.681439,0.439969,2008029049200658816,2008029049200658816,0.067064012
116840,338.664027,58.754956,105.982488,0.459258,2008036883223692800,2008036883223692800,1.6413792356135275
116786,338.26228,58.685507,105.767252,0.504103,2008038498129282304,2008038498129282304,0.12550013633803922
116819,338.448483,58.764336,105.890482,0.523444,2008040387914321024,2008040387914321024,-0.661973079
116993,340.18002,58.508849,106.549511,-0.142194,2008168927694263808,2008168927694263808,0.7908840156220499
116999,340.29784,58.663583,106.677628,-0.035894,2008173257018396416,2008173257018396416,-0.262726564
117180,342.240892,59.090762,107.765221,-0.126217,2008250360271745024,2008250360271745024,-0.257273769
117032,341.094263,58.824963,107.117993,-0.089553,2008261595910620544,2008261595910620544,0.6332930504948475
117068,341.45134,58.860601,107.298052,-0.144147,2008264314620148224,2008264314620148224,0.6906024618105271
117133,341.761343,58.953301,107.482862,-0.135844,2008265581640321536,2008265581640321536,
117073,341.509316,58.920437,107.352325,-0.105006,2008267505785664640,2008267505785664640,0.23069463283510533
117086,341.57026,59.160479,107.49117,0.0933,2008284140190746240,2008284140190746240,0.099924747
117162,341.956233,59.03184,107.608092,-0.112064,2008289740828488192,2008289740828488192,2.386803511864793
117137,341.778562,59.020447,107.5216,-0.080286,2008290183213026304,2008290183213026304,
117184,342.264175,59.174994,107.814038,-0.056542,2008298055886801664,2008298055886801664,-2.22682107
117211,342.497137,59.459918,108.048733,0.144036,2008306297926498816,2008306297926498816,-0.084783145
117139,341.779274,59.246445,107.625759,0.120278,2008308325154932992,2008308325154932992,0.926970381
117145,341.797885,59.274264,107.646987,0.140619,2008308496950220160,2008308496950220160,0.3453169175795977
117116,341.697844,59.254528,107.592509,0.146606,2008311009515735296,2008311009515735296,0.004964757
117148,341.809378,59.363604,107.693215,0.217294,2008314136251912192,2008314136251912192,0.2551571156179549
117213,342.516014,59.489708,108.070694,0.166331,2008318087613995904,2008318087613995904,0.6663290395180217
116971,339.64423,58.555239,106.32722,0.033781,2008339386358712704,2008339386358712704,1.1839940913533251
116965,339.604186,58.60359,106.332581,0.086172,2008340451505589504,2008340451505589504,0.23387403506594756
116942,339.273328,58.51305,106.137771,0.091856,2008344334159906944,2008344334159906944,0.9923201464990411
116935,339.215898,58.549842,106.12981,0.138644,2008345399312921472,2008345399312921472,1.035811022186568
116953,339.369195,58.631397,106.239491,0.170328,2008351657085038976,2008351657085038976,2.5267390540754304
116991,340.164521,58.693523,106.631192,0.023631,2008361582744946688,2008361582744946688,-0.582723445
116976,339.779128,58.769592,106.492824,0.186897,2008377044627560576,2008377044627560576,0.1625864662911168
117004,340.376473,59.139945,106.941225,0.362964,2008392167217586176,2008392167217586176,0.45021091822125725
116952,339.365644,58.874056,106.357063,0.382611,2008404979095386624,2008404979095386624,2.2570418225190307
116951,339.365488,58.890596,106.365116,0.397058,2008405223918977792,2008405223918977792,2.2555688389055777
116945,339.316189,58.897616,106.346385,0.415689,2008408110132133120,2008408110132133120,
116940,339.265488,58.980393,106.36435,0.500622,2008409553245952128,2008409553245952128,2.4304523062903978
116954,339.37547,58.965245,106.406265,0.459556,2008409999916995328,2008409999916995328,2.4770814666325367
116963,339.558625,59.100843,106.554852,0.531608,2008435288687082752,2008435288687082752,0.048411620321142414
116994,340.222329,59.259141,106.929033,0.505403,2008440197829013760,2008440197829013760,-0.338633473
116990,340.131714,59.359226,106.936576,0.6154,2008444767676472576,2008444767676472576,0.7994830727075428
116957,339.497217,59.254107,106.602366,0.680681,2008451914499838848,2008451914499838848,0.32133133558042404
116955,339.413521,59.302726,106.588916,0.744014,2008452945294191616,2008452945294191616,0.38564083000575144
117043,341.264052,59.183112,107.362692,0.186197,2008474145247372928,2008474145247372928,2.135978860597195
117049,341.283743,59.189694,107.374684,0.187319,2008474145248972032,2008474145248972032,1.6924351301243052
117007,340.618264,59.155136,107.057487,0.31725,2008482602037750400,2008482602037750400,0.335339786
117027,341.032922,59.335351,107.329493,0.376019,2008491359480537600,2008491359480537600,-0.14505005
117024,340.975857,59.462648,107.363644,0.502044,2008496616520516864,2008496616520516864,0.2970055885765149
117142,341.783328,59.399379,107.697858,0.255167,2008502079716675712,2008502079716675712,0.3804576434030436
117107,341.665528,59.495017,107.688704,0.367633,2008505245113975680,2008505245113975680,-0.163932121
117149,341.823988,59.579171,107.798746,0.405411,2008507371114481536,2008507371114481536,0.46025787442974886
117195,342.339896,59.743387,108.105538,0.432928,2008513006115965312,2008513006115965312,0.7824045036082764
117171,342.13007,59.665698,107.975967,0.411672,2008513762025937408,2008513762025937408,
117170,342.10804,59.724335,107.992744,0.468947,2008514900200427648,2008514900200427648,0.2569909438789079
117169,342.088752,59.729117,107.986263,0.477631,2008514930257147648,2008514930257147648,0.2199144187902475
117179,342.236229,59.781999,108.076466,0.490989,2008516545164952320,2008516545164952320,0.16073769580512096
117138,341.779068,59.852189,107.903988,0.658347,2008526165891850880,2008526165891850880,0.2592685921130494
117160,341.904952,59.776799,107.925658,0.562325,2008527780799388672,2008527780799388672,0.48372527645304914
117165,342.030392,59.837327,108.009435,0.587336,2008528330555332736,2008528330555332736,-0.303801807
117157,341.864749,59.791182,107.914261,0.584378,2008530705679955200,2008530705679955200,0.1257739432127819
117061,341.353103,59.781274,107.681288,0.694475,2008571761267535232,2008571761267535232,0.17161911938111338
117052,341.296461,59.849819,107.687992,0.768397,2008575781357148288,2008575781357148288,1.9498926535063625
117050,341.28573,59.842127,107.679638,0.764103,2008575785658164224,2008575785658164224,
117167,342.070945,60.065571,108.131565,0.781228,2008582520159227008,2008582520159227008,-0.764678772
117063,341.388303,59.972119,107.785664,0.855228,2008588803698843392,2008588803698843392,5.331716854121101
117096,341.616476,60.243699,108.012267,1.043247,2008602444511806464,2008602444511806464,-0.821235392
117410,346.180466,60.292557,110.075541,0.112075,2013669543847713664,2013669543847713664,-4.309891721
117416,346.192066,60.290317,110.079916,0.107725,2013669543858656256,2013669543858656256,
117417,346.194746,60.301756,110.085702,0.117681,2013669612567052800,2013669612567052800,0.817212506
117442,346.409252,60.325435,110.192587,0.097133,2013670609011320192,2013670609011320192,0.6426916774341336
117446,346.448467,60.342226,110.21706,0.104861,2013670643359234688,2013670643359234688,0.3962449660268382
117441,346.404337,60.340633,110.196379,0.11205,2013670677718971264,2013670677718971264,0.059935426
117443,346.420692,60.338188,110.20284,0.106597,2013670677730833408,2013670677730833408,4.245234851811549
117444,346.42526,60.348403,110.208963,0.115081,2013670682023996672,2013670682023996672,1.1071836239527575
117445,346.436095,60.349118,110.214168,0.113614,2013670716383737344,2013670716383737344,0.25923895899899746
117436,346.337988,60.315209,110.15614,0.101753,2013670918237122560,2013670918237122560,0.37178545499969295
117429,346.300864,60.323136,110.142426,0.116336,2013670952608323584,2013670952608323584,
117438,346.341442,60.328036,110.162807,0.112844,2013671021316345856,2013671021316345856,0.11098660873817354
117437,346.339091,60.324508,110.160337,0.110069,2013671025621374976,2013671025621374976,2.4629146300775235
117440,346.387037,60.335355,110.186426,0.1106,2013671055687843200,2013671055687843200,1.2041709324043433
117435,346.314867,60.333669,110.152976,0.123242,2013671193115179520,2013671193115179520,0.6412323087116237
117434,346.308605,60.342961,110.153829,0.133,2013671197420051200,2013671197420051200,-0.263541641
117286,343.425659,59.625239,108.543886,0.0834,2014269533598961664,2014269533598961664,0.29053389881180935
117287,343.433792,59.617652,108.544267,0.074778,2014269847131814528,2014269847131814528,0.6626581013088164
117289,343.45539,59.620088,108.555156,0.072194,2014269847136592768,2014269847136592768,0.7388377837446419
117348,343.78003,59.677092,108.727666,0.052211,2014292833801585408,2014292833801585408,0.6151202285457158
117366,344.000927,59.791654,108.877508,0.107592,2014295307703220992,2014295307703220992,0.3385896601874086
117274,343.279608,59.689473,108.505728,0.173475,2014320695249621504,2014320695249621504,0.6693841730732111
117238,342.792673,59.715522,108.296976,0.305564,2014329628786521088,2014329628786521088,0.6785990213193348
117280,343.374625,59.906564,108.643919,0.347592,2014335676096094592,2014335676096094592,-0.00125275
117314,343.613383,59.758644,108.687315,0.162139,2014341001855246848,2014341001855246848,0.5506626164493071
117361,343.833509,59.834497,108.819986,0.182514,2014343132159214208,2014343132159214208,0.28622721103789484
117355,343.814409,59.848371,108.817325,0.199172,2014343166521114496,2014343166521114496,-0.246483685
117349,343.78871,59.849869,108.806333,0.206103,2014343823653726464,2014343823653726464,0.5199377663989135
117340,343.723548,59.871859,108.786358,0.240089,2014344132887132928,2014344132887132928,2.1062230393375065
117322,343.69872,59.889191,108.782644,0.261108,2014345674779940352,2014345674779940352,0.18641592643524563
117306,343.565999,59.865967,108.712563,0.269136,2014346155820756096,2014346155820756096,
117300,343.539565,59.873911,108.70408,0.282067,2014346224535729920,2014346224535729920,-0.033900393
117304,343.560808,59.878185,108.715538,0.281269,2014346228835747456,2014346228835747456,
117316,343.648346,59.949137,108.785914,0.326072,2014347049171321728,2014347049171321728,0.9943574805358787
117337,343.720936,59.881471,108.789342,0.249319,2014347087826491776,2014347087826491776,-0.305705403
117339,343.721818,59.876678,108.787664,0.244808,2014347087828840448,2014347087828840448,0.644240003
117334,343.717181,59.889291,108.791033,0.257183,2014347152248691200,2014347152248691200,1.3691375261260115
117291,343.468397,60.043269,108.745914,0.45,2014362992089821568,2014362992089821568,1.4062526862957763
117295,343.495973,60.051439,108.761868,0.451339,2014363301326277376,2014363301326277376,0.26351384215342927
117293,343.486652,60.051413,108.75767,0.453347,2014363370045751936,2014363370045751936,-0.550760066
117279,343.3697,60.064423,108.710863,0.490575,2014363954165269248,2014363954165269248,-0.121037911
