RAJ2000,DEJ2000,l,b,SFR,Name,Ref,Method,YSOtype,vartype,RAGdeg,DEGdeg,GaiaDR3,plx,ruwe,Gmag,BP-RP,angDist,rgeo,rpgeo,D
83.62344,-5.05203,208.59825,-19.40424,                     Orion A ,      V* V1969 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.62343811,-5.052038446,3.209539282603275e+18,2.3686,1.109,17.26046,2.405518,0.03115,422.090881,419.667755,0.4221903233977878
83.54955,-5.1045,208.61238,-19.49364,        Orion Nebula Cluster ,  05341189-0506162  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.54954855,-5.104464994,3.2095393513236306e+18,2.4868,1.017,18.209665,3.485832,0.126129,397.247406,390.522125,0.402123210551713
83.56355,-5.08103,208.59692,-19.47056,        Orion Nebula Cluster ,  05341525-0504517  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.56357936,-5.081010699,3.209539488761717e+18,2.6432,1.094,16.745626,4.01169,0.126137,372.113861,371.908356,0.37832929782082325
83.57737,-5.07995,208.60254,-19.45781,                     Orion A ,         V* EZ Ori  ,2001AJ....121.3160C,Near-infrared variability,GTT*,     Or* ,83.57736002,-5.079946397,3.2095394887617147e+18,2.7987,9.912,11.445726,1.196739,0.038068,351.605865,363.224548,0.35730875049129945
83.57032,-5.07251,208.59212,-19.46069,                     Orion A ,         V* BU Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.57030674,-5.072510572,3.2095395574811904e+18,2.1106,8.968,14.796565,2.497307,0.047577,476.198547,458.475891,0.47379891973846305
83.592,-5.02614,208.55872,-19.42038,        Orion Nebula Cluster ,053422.08-050134.1  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.59205727,-5.026270116,3.2095403133954263e+18,2.5403,0.866,17.054981,3.465376,0.511466,387.902008,384.08667,0.39365429280006303
83.59204,-5.02628,208.55887,-19.42041,        Orion Nebula Cluster ,053422.09-050134.6  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.59205727,-5.026270116,3.2095403133954263e+18,2.5403,0.866,17.054981,3.465376,0.071431,,,0.39365429280006303
83.42467,-5.10411,208.55208,-19.60429,        Orion Nebula Cluster ,  05334192-0506148  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.42470178,-5.104090508,3.2095406526963937e+18,2.4695,1.029,18.209988,2.940311,0.133821,405.990295,394.738922,0.4049402713099818
83.39963,-5.02578,208.46599,-19.59092,                     Orion A ,         V* VY Ori  ,1988cels.book.....H,spectroscopy,CTT*,     Or* ,83.39951261,-5.02572395,3.209542546779304e+18,2.2999,9.547,14.65338,2.044329,0.466851,1141.75769,458.225861,0.4348015131092656
83.483,-5.03167,208.51161,-19.51962,        Orion Nebula Cluster ,  05335592-0501540  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.48300998,-5.031670371,3.2095429891586836e+18,2.624,1.091,17.990294,3.570761,0.035804,379.492981,371.735474,0.3810975609756097
83.55737,-5.00114,208.51848,-19.43975,        Orion Nebula Cluster ,  05341377-0500041  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.55741703,-5.001130152,3.2095433714121426e+18,2.4693,1.034,18.417019,3.477873,0.17236,412.489655,393.24295,0.4049730692908921
83.46143,-5.01094,208.48166,-19.52934,                     Orion A ,      V* V1902 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.4614276,-5.010947578,3.20954392116797e+18,2.5984,0.996,16.234772,2.765645,0.028605,380.221283,377.755859,0.3848522167487685
83.49963,-5.00111,208.49072,-19.49097,                     Orion A ,           HBC 439  ,1988cels.book.....H,spectroscopy,TT*,         ,83.49960023,-5.001011851,3.209544264765346e+18,2.6265,4.267,12.02538,1.441324,0.369113,379.097565,379.058594,0.38073481819912436
83.48887,-4.98768,208.47285,-19.49442,                     Orion A ,      V* V1912 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.4888858,-4.987689475,3.2095443334848225e+18,0.0822,8.6,16.443773,3.139184,0.066149,2184.09668,1164.26953,12.165450121654503
83.67519,-5.07548,208.64522,-19.36896,                     Orion A ,      V* V2010 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.6752011,-5.075479878,3.2095448145211484e+18,2.5003,1.97,17.845938,3.559889,0.039794,404.176514,367.514801,0.39995200575930884
83.66558,-5.05172,208.61818,-19.3667,        Orion Nebula Cluster ,  05343974-0503062  ,2013ApJS..208...28S,H alpha emission,WTT*,         ,83.6656041,-5.051734188,3.2095449176003615e+18,2.5189,1.05,16.039352,2.84992,0.100382,388.062805,390.172211,0.3969986899043233
83.67513,-5.04022,208.61189,-19.35301,        Orion Nebula Cluster , J05344203-0502248  ,2013ApJS..208...28S,H alpha emission,WTT*,         ,83.67515356,-5.040247116,3.209545020679572e+18,2.4827,1.0,17.016937,2.979034,0.129111,396.890564,398.982788,0.4027872880331897
83.64771,-5.05742,208.61499,-19.38515,        Orion Nebula Cluster ,  05343545-0503267  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.64775459,-5.05741341,3.209545089399057e+18,2.6884,0.978,17.673353,3.324335,0.16165,367.70108,364.56601,0.37196845707484005
83.66404,-5.02964,208.59659,-19.35805,        Orion Nebula Cluster ,  05343937-0501467  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.66407134,-5.029630818,3.209545295557479e+18,2.573,1.241,16.597517,3.678444,0.117162,381.511627,378.681427,0.388651379712398
83.71983,-5.01414,208.6087,-19.30149,        Orion Nebula Cluster ,  05345276-0500509  ,2013ApJS..208...28S,H alpha emission,WTT*,         ,83.71985173,-5.014145479,3.2095454673561457e+18,2.6224,1.064,16.093546,2.897819,0.080394,375.548553,374.26181,0.3813300793166565
83.7356,-5.01866,208.62053,-19.28955,                     Orion A ,      V* V2081 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.73560222,-5.018672124,3.20954550171588e+18,2.5102,1.039,18.122915,3.450159,0.044369,401.486115,386.467163,0.3983746315034658
83.73375,-5.01531,208.61649,-19.28967,        Orion Nebula Cluster ,  05345610-0500551  ,2013ApJS..208...28S,H alpha emission,WTT*,         ,83.73369447,-5.01529484,3.209545497417177e+18,2.7557,1.29,16.200195,3.027148,0.20647,359.328857,352.73111,0.3628842036506151
83.7142,-5.00316,208.59564,-19.3015,                     Orion A ,      V* V1456 Ori  ,2001AJ....121.3160C,Near-infrared variability,WTT*,     Or* ,83.71420738,-5.003164285,3.2095457722950886e+18,2.5432,1.095,16.2817,2.959726,0.030622,388.031982,385.008179,0.3932054105064485
83.63708,-5.01122,208.56625,-19.3736,        Orion Nebula Cluster , J05343290-0500404  ,2013ApJS..208...28S,H alpha emission,WTT*,         ,83.63714673,-5.011213142,3.2095461201912e+18,2.7589,1.853,15.006882,2.504309,0.240564,356.179321,355.909607,0.36246330059081516
83.61429,-5.00731,208.55162,-19.39205,        Orion Nebula Cluster ,  05342743-0500263  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.61430229,-5.007314539,3.209546218978729e+18,2.6827,1.065,17.636639,3.143583,0.046995,368.314667,362.633301,0.37275878778842214
83.6365,-4.97964,208.53616,-19.35977,        Orion Nebula Cluster ,  05343276-0458467  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.63653477,-4.979642713,3.2095463564130944e+18,2.7964,1.305,17.182314,3.299555,0.125093,353.911713,349.974701,0.3576026319553712
83.62596,-4.97719,208.52879,-19.368,        Orion Nebula Cluster ,  05343023-0458379  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.62599002,-4.977182924,3.2095464294288404e+18,2.9332,1.01,17.53789,3.359203,0.110636,336.059387,333.286346,0.34092458748124915
83.66868,-4.96101,208.53401,-19.32274,                     Orion A ,      V* V2003 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.66865343,-4.960969886,3.209546876105415e+18,2.5565,1.03,15.935466,2.531269,0.173024,384.610046,386.492462,0.391159788773714
83.68655,-4.94467,208.52718,-19.29946,                     Orion A ,      V* V2017 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.68654119,-4.944671169,3.209546910465149e+18,2.5133,1.003,16.722626,2.550212,0.03187,387.904358,389.511993,0.3978832610512076
83.76263,-4.99992,208.6158,-19.25705,        Orion Nebula Cluster , J05350303-0459597  ,2013ApJS..208...28S,H alpha emission,WTT*,         ,83.76266377,-4.999967132,3.2095470135443625e+18,2.5587,1.088,15.714722,2.945687,0.208459,382.51767,381.838989,0.39082346504084103
83.7692,-4.97475,208.5952,-19.23978,                     Orion A ,       V* V554 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.76921413,-4.974741544,3.209547219702788e+18,2.4177,1.257,16.68846,2.626247,0.059105,405.144012,403.153931,0.41361624684617615
83.78944,-4.95327,208.58464,-19.21206,                     Orion A ,       V* V556 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.78943979,-4.953254736,3.20954762772102e+18,2.7044,1.047,17.697876,2.597837,0.054955,364.417725,362.11142,0.36976778583049846
83.77934,-4.91578,208.54443,-19.20398,                     Orion A ,      V* V1722 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.77934109,-4.915774923,3.2095479412572836e+18,2.597,1.042,15.125425,2.074767,0.018692,378.417236,378.169434,0.3850596842510589
83.80995,-4.92291,208.56584,-19.18006,                     Orion A ,      V* V1497 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.80992879,-4.922862225,3.2095479756170163e+18,2.5306,0.984,15.770589,2.485228,0.188069,388.280396,388.327576,0.3951632024025923
83.70382,-4.95398,208.54425,-19.28836,                     Orion A ,      V* V1452 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.70381851,-4.953980172,3.209548181775468e+18,2.5535,1.104,16.55936,2.775911,0.005387,386.390137,386.341797,0.39161934599569215
83.72446,-4.9395,208.54048,-19.26347,                     Orion A ,      V* V2071 Ori  ,2001AJ....121.3160C,Near-infrared variability,WTT*,     Or* ,83.72446497,-4.939509178,3.2095482161352013e+18,2.5671,1.029,15.884558,2.877542,0.037549,381.564972,382.333832,0.3895446223364886
83.73194,-4.93658,208.54132,-19.2555,                     Orion A ,      V* V2079 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.73192232,-4.936528818,3.209548246196343e+18,2.6278,1.039,17.045805,3.84962,0.194866,373.259857,371.126434,0.3805464647233427
83.75106,-4.93579,208.54974,-19.23817,                     Orion A ,      V* V2100 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.75107277,-4.935797125,3.2095482805560806e+18,2.5224,1.031,18.765608,3.369459,0.052503,394.752838,383.159454,0.39644782746590546
83.71681,-4.91701,208.51559,-19.26003,                     Orion A ,      V* V2065 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.71680557,-4.917014713,3.2095485253700383e+18,2.9757,1.064,18.533163,2.987686,0.023248,334.618622,336.206116,0.33605538192694157
83.58475,-4.98233,208.51385,-19.40691,        Orion Nebula Cluster ,  05342034-0458564  ,2013ApJS..208...28S,H alpha emission,WTT*,         ,83.5847686,-4.982339892,3.209549315646873e+18,2.588,1.032,15.878984,2.597547,0.075602,378.410767,380.510468,0.38639876352395675
83.61521,-4.95141,208.49928,-19.36582,                     Orion A ,         V* IR Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.61521637,-4.951419901,3.209549831042932e+18,2.4555,1.06,16.403458,1.941763,0.042334,402.730194,403.237152,0.4072490327835472
83.60785,-4.94095,208.48589,-19.3676,                     Orion A ,         V* IP Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.60785145,-4.940954264,3.209550037201361e+18,2.5674,1.214,14.740694,1.96009,0.016206,382.831116,383.596497,0.38949910415206046
83.58939,-4.92994,208.46661,-19.37897,                     Orion A ,      V* V1428 Ori  ,2001AJ....121.3160C,Near-infrared variability,WTT*,         ,83.58938279,-4.929938427,3.2095501059208407e+18,2.5153,1.008,16.002983,3.405521,0.026483,387.093353,388.739838,0.3975668906293484
83.60159,-4.88122,208.4265,-19.34598,                     Orion A ,      V* V1954 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.601585,-4.881224977,3.209551102353232e+18,2.8138,1.031,17.80471,3.52734,0.025352,350.136322,348.000092,0.35539128580567203
83.67413,-4.89617,208.47545,-19.28842,                     Orion A ,      V* V1694 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.67411244,-4.896169776,3.209551514670085e+18,2.5161,1.08,14.956728,2.313973,0.063001,389.723877,390.67569,0.3974404832876277
83.69341,-4.90056,208.48885,-19.27331,                     Orion A ,      V* V1699 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.69339829,-4.900557716,3.209551544732356e+18,2.4221,1.072,18.384596,3.430737,0.042782,405.472137,398.181946,0.4128648693282689
83.70016,-4.88877,208.48096,-19.26196,                     Orion A ,      V* V2036 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.7001483,-4.888772244,3.209551583390463e+18,2.4233,1.123,19.285467,3.193054,0.042748,431.101135,420.015625,0.41266042173895107
83.67452,-4.89396,208.47354,-19.28707,                     Orion A ,      V* V2008 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.67451619,-4.893960022,3.2095516134518415e+18,2.5037,1.124,15.322038,2.587737,0.013665,391.837708,391.156891,0.39940887486519955
83.70666,-4.86571,208.46233,-19.2457,                     Orion A ,      V* V2047 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.70665238,-4.865721202,3.209552064423056e+18,1.4094,1.1,20.51104,0.933405,0.048718,1066.58521,9898.99512,0.7095217823187172
83.70696,-4.85949,208.4566,-19.2426,                     Orion A ,      V* V2051 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.70695129,-4.859497621,3.2095522705843195e+18,0.0901,0.992,18.013933,2.394785,0.041577,3676.59448,3136.62061,11.098779134295228
83.6985,-4.83369,208.42821,-19.23837,                     Orion A ,      V* V2028 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.69849211,-4.83368858,3.209552442383008e+18,2.6069,1.014,16.606647,2.702318,0.028769,376.488892,375.061035,0.38359737619394685
83.64651,-4.87166,208.43906,-19.30178,                     Orion A ,      V* V1987 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.64652912,-4.871666271,3.209552545462236e+18,2.4131,2.079,17.956017,1.933918,0.072191,417.688446,507.755432,0.4144047076374787
83.62411,-4.86323,208.42033,-19.31781,                     Orion A ,      V* V1970 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.62411965,-4.863236429,3.209552614181714e+18,2.5166,1.116,16.4133,2.629625,0.041631,392.431244,391.864685,0.3973615195104506
83.64992,-4.87167,208.4407,-19.29876,                     Orion A ,      V* V1991 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.64992334,-4.871668982,3.209552648541451e+18,2.6322,0.992,17.156963,2.954039,0.012532,376.706757,376.451996,0.3799103411594864
83.62524,-4.83072,208.39021,-19.30202,                     Orion A ,      V* V1971 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.62525794,-4.830729716,3.209553026498569e+18,2.5566,1.106,14.437437,1.779019,0.073244,384.935791,384.465973,0.39114448877415314
83.69175,-4.82279,208.41469,-19.23939,                     Orion A ,      V* V1448 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,83.69173271,-4.822789482,3.20955319829725e+18,0.4974,0.957,16.574953,1.826181,0.062037,1860.9679,1744.28577,2.010454362685967
84.05571,-5.03969,208.79362,-19.01498,        Orion Nebula Cluster ,  05361337-0502229  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,84.0557295,-5.039745394,3.2095537824137713e+18,3.6552,4.676,17.259258,3.252534,0.211326,286.572083,252.865936,0.27358284088421975
84.08021,-5.00789,208.77536,-18.9788,        Orion Nebula Cluster ,  05361925-0500284  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,84.08027514,-5.007904488,3.2095543665284787e+18,2.4033,1.036,17.342213,3.578248,0.239362,409.508972,409.990021,0.4160945366787334
83.95358,-5.00792,208.71481,-19.09121,                     Orion A ,      V* V1584 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.95355168,-5.007945213,3.2095550537232527e+18,2.5664,1.064,16.04725,2.722751,0.136199,383.670441,383.186432,0.38965087281795513
83.9782,-4.97222,208.69295,-19.05314,                     Orion A ,      V* V2620 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,83.97818603,-4.972253098,3.2095552255219415e+18,2.056,2.61,17.147089,1.479448,0.129261,484.197296,538.067993,0.4863813229571984
83.9965,-4.97953,208.70859,-19.04023,                     Orion A ,       V* V390 Ori  ,1988cels.book.....H,spectroscopy,TT*,     Or* ,83.99681304,-4.97954638,3.2095555347595863e+18,2.4921,1.001,15.123196,2.174221,1.124223,394.230103,394.701416,0.4012680069018097
84.16191,-4.92467,208.73605,-18.86849,                     Orion A ,      V* V2700 Ori  ,2001AJ....121.3160C,Near-infrared variability,TT*,     Or* ,84.16190593,-4.924694847,3.209556565551727e+18,2.4868,1.1,17.075893,3.05216,0.09063,394.649567,397.022736,0.402123210551713
84.13895,-4.92202,208.72258,-18.88767,                     Orion A ,      V* V2694 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,84.13895407,-4.922044447,3.2095567330517463e+18,2.6198,1.04,17.318665,3.092833,0.089213,379.177124,375.961456,0.3817085273685014
84.11214,-4.9184,208.70634,-18.90982,                     Orion A ,      V* V1611 Ori  ,2001AJ....121.3160C,Near-infrared variability,CTT*,     Or* ,84.11215721,-4.918387827,3.2095574589049774e+18,2.6333,1.005,17.546066,3.415035,0.075699,376.971893,369.002289,0.37975164242585346
84.12201,-4.89755,208.69144,-18.89159,                     Orion A ,       V* V836 Ori  ,2001AJ....121.3160C,Near-infrared variability,WTT*,     Or* ,84.12200829,-4.897522705,3.2095576650633554e+18,5.8708,17.132,15.745256,2.66136,0.098455,172.198563,167.590515,0.17033453703072837
83.92995,-4.97317,208.67073,-19.09641,        Orion Nebula Cluster ,  05354319-0458234  ,2013ApJS..208...28S,H alpha emission,WTT*,         ,83.9299782,-4.973193942,3.20955811174003e+18,2.3866,1.448,17.14152,3.218232,0.132891,412.303619,414.357422,0.4190061174893153
83.97383,-4.96567,208.68468,-19.05405,        Orion Nebula Cluster ,  05355372-0457564  ,2013ApJS..208...28S,H alpha emission,CTT*,         ,83.97381143,-4.96570811,3.2095581761616573e+18,2.3577,1.065,18.211136,3.230349,0.152505,412.747131,399.986023,0.42414217245620733
83.98367,-4.94865,208.67336,-19.03758,                     Orion A ,      V* V1588 Ori  ,2001AJ....121.3160C,Near-infrared variability,WTT*,     Or* ,83.98365755,-4.94867523,3.2095585927763e+18,2.6167,1.089,13.963237,1.673271,0.101215,376.039246,375.951721,0.38216073680590057
