RAJ2000,DEJ2000,l,b,SFR,Name,Ref,Method,YSOtype,vartype,RAGdeg,DEGdeg,GaiaDR3,plx,ruwe,Gmag,BP-RP,angDist,rgeo,rpgeo
324.82045,56.92341,98.94704,3.28622,            Cepheus OB2:Tr37 ,IPHAS J213916.91+56 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,324.8204474,56.92340351,2178177790706018944,1.9278,0.972,19.004656,2.46592,0.023916,531.103699,560.765381
324.8725,57.10852,99.09117,3.40608,            Cepheus OB2:Tr37 ,IPHAS J213929.40+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,324.8724949,57.10853294,2178184383471806592,0.7541,4.585,17.746058,2.666706,0.047643,2559.03418,6440.75879
325.233,57.29975,99.36458,3.42067,            Cepheus OB2:Tr37 , [SHB2004] 53-1561  ,2005AJ....130..188S,spectroscopy,CTT*,         ,325.2330854,57.29978183,2178192737199560064,1.0839,0.965,16.530767,2.221569,0.201851,892.688232,900.553833
325.09913,57.29411,99.30637,3.46413,            Cepheus OB2:Tr37 ,[SKS2013] J21402379 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,325.0991829,57.29409177,2178193282647576320,0.7037,1.049,19.226574,3.301889,0.12202,3646.15796,7657.81348
325.14966,57.32772,99.34914,3.47137,            Cepheus OB2:Tr37 , [SHB2004] 53-1843  ,2005AJ....130..188S,spectroscopy,WTT*,         ,325.1497141,57.32775298,2178193458754037120,1.1785,1.026,16.908901,2.382842,0.15864,838.157959,827.56897
325.24454,57.35264,99.40417,3.45637,            Cepheus OB2:Tr37 ,  [SHB2004] 22-445  ,2005AJ....130..188S,spectroscopy,WTT*,         ,325.2445903,57.35265459,2178193802351549952,1.1047,1.009,16.668419,2.370084,0.110964,881.691711,887.528259
325.24852,57.36978,99.41707,3.46784,            Cepheus OB2:Tr37 ,[SKS2013] J21405963 ,2013A&A...559A...3S,spectroscopy,CTT*,         ,325.248521,57.36978753,2178193802346504704,1.1467,1.052,18.908133,2.438135,0.027157,944.842896,860.619751
326.30437,56.88527,99.53518,2.72674,            Cepheus OB2:Tr37 ,IPHAS J214513.05+56 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.3044074,56.88528115,2178203285631741568,0.0738,1.008,16.702307,1.892843,0.08385,8262.8418,8356.0957
326.40416,57.03369,99.67279,2.80481,            Cepheus OB2:Tr37 ,IPHAS J214537.00+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.4041873,57.0336768,2178206584166883584,1.3419,2.264,14.428576,2.192054,0.071484,729.841797,728.363464
325.88441,56.99166,99.42986,2.95639,            Cepheus OB2:Tr37 ,IPHAS J214332.26+56 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,325.8843869,56.99166268,2178213799711602944,0.1307,1.287,15.324104,2.075609,0.04627,5883.71094,5637.37598
326.30675,57.17805,99.72581,2.94915,            Cepheus OB2:Tr37 ,IPHAS J214513.62+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.3067685,57.17804408,2178223111200980352,1.1475,0.975,17.102442,3.269022,0.041884,835.16449,836.623962
326.27454,57.19408,99.72287,2.97267,            Cepheus OB2:Tr37 ,IPHAS J214505.89+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.2745455,57.19406101,2178223935834695040,0.9888,1.354,17.035978,3.508094,0.069194,980.910828,1268.4436
326.00775,57.23125,99.63693,3.09469,            Cepheus OB2:Tr37 ,IPHAS J214401.86+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.0077493,57.231249,2178226444095551872,1.0185,0.971,17.224346,2.616423,0.003817,933.961182,1070.64136
326.14829,57.30158,99.74055,3.0988,            Cepheus OB2:Tr37 ,IPHAS J214435.59+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.1482729,57.30157627,2178228505679856896,0.5846,1.305,18.063053,3.398434,0.035878,1892.505,3014.62329
326.50112,57.386,99.94063,3.04002,            Cepheus OB2:Tr37 ,IPHAS J214600.27+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.5011334,57.38597804,2178249052803834240,0.9446,1.056,15.958054,2.55526,0.083255,1018.83862,1021.39111
326.52966,57.44211,99.98863,3.073,         Cepheus OB2: SFO 39 , [OSP2002] BRC39 3  ,2008AJ....135.2323I,H alpha emission,TT*,         ,326.5296958,57.44211901,2178253687063658112,,,19.613003,2.819904,0.076517,,
326.45956,57.44714,99.96301,3.10118,         Cepheus OB2: SFO 39 , [OSP2002] BRC39 1  ,2008AJ....135.2323I,H alpha emission,TT*,         ,326.4595288,57.44719244,2178253828798978176,,,20.106579,,0.198245,2600.77563,8065.2251
326.60818,57.47469,100.042,3.07071,         Cepheus OB2: SFO 39 , [OSP2002] BRC39 4  ,2008AJ....135.2323I,H alpha emission,TT*,         ,326.6082461,57.47465855,2178254065020940544,1.0425,1.031,17.995447,2.315245,0.170894,946.366638,888.923584
326.47534,57.47181,99.98545,3.11455,         Cepheus OB2: SFO 39 , [OSP2002] BRC39 5  ,2008AJ....135.2323I,H alpha emission,TT*,         ,326.4752758,57.47178391,2178254619081525248,1.0464,1.273,13.911318,1.599555,0.155701,932.182007,931.468994
326.50668,57.49397,100.01266,3.12061,         Cepheus OB2: SFO 39 , [OSP2002] BRC39 2  ,2008AJ....135.2323I,H alpha emission,TT*,         ,326.5066791,57.49389043,2178254722160739328,1.0124,1.002,16.47367,2.53993,0.286475,956.937927,954.453857
325.95551,57.32244,99.67487,3.18232,            Cepheus OB2:Tr37 ,  [SHB2004] 43-795  ,2005AJ....130..188S,spectroscopy,WTT*,         ,325.95552,57.32246432,2178274994407315328,1.0209,0.961,16.372612,2.243593,0.089671,958.16333,949.897278
325.29041,57.34742,99.41938,3.43615,            Cepheus OB2:Tr37 ,  [SHB2004] 22-404  ,2005AJ....130..188S,spectroscopy,WTT*,         ,325.2904793,57.34742727,2178286814156890624,1.0871,1.017,15.490829,1.616761,0.137104,895.408203,899.405151
325.41945,57.38144,99.49432,3.41603,            Cepheus OB2:Tr37 ,IPHAS J214140.67+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,325.4194571,57.38145202,2178287123394548480,4.0076,18.963,14.150109,1.996391,0.045425,252.112442,250.633652
325.40955,57.39364,99.4983,3.42872,            Cepheus OB2:Tr37 ,[SKS2013] J21413829 ,2013A&A...559A...3S,spectroscopy,CTT*,         ,325.4095625,57.39363957,2178287123394701184,1.1371,1.07,18.064833,3.41839,0.024364,857.225098,878.102783
325.31345,57.40711,99.4681,3.47292,            Cepheus OB2:Tr37 ,  [SHB2004] 22-960  ,2005AJ....130..188S,spectroscopy,WTT*,         ,325.3135155,57.40711908,2178287776229552512,1.113,1.084,17.329964,2.820274,0.131145,868.425354,857.841187
325.2535,57.38416,99.4286,3.47691,            Cepheus OB2:Tr37 ,IPHAS J214100.84+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,325.2535,57.38417099,2178287844941943296,-0.0465,1.444,16.82431,1.671023,0.039575,10056.8271,10474.8369
325.45028,57.43588,99.54266,3.44618,            Cepheus OB2:Tr37 ,[SKS2013] J21414806 ,2013A&A...559A...3S,spectroscopy,TT*,         ,325.450291,57.435888,2178288940155382400,0.928,1.027,19.273026,3.399401,0.035813,1305.39734,4469.64404
325.6107,57.49783,99.64863,3.43641,            Cepheus OB2:Tr37 ,IPHAS J214226.57+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,325.6107022,57.4978408,2178289459857084160,1.0658,1.052,16.171795,1.952395,0.039098,912.194763,916.333069
326.31129,57.46716,99.91501,3.168,            Cepheus OB2:Tr37 ,IPHAS J214514.71+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.3113987,57.46716012,2178300283175246464,-0.0837,2.556,16.041235,1.860627,0.210471,8431.16211,6942.89893
326.36608,57.51088,99.96583,3.1823,            Cepheus OB2:Tr37 ,IPHAS J214527.86+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.366095,57.51085515,2178300661132457984,1.0318,1.015,17.120296,2.536885,0.094029,938.538879,960.044312
326.13816,57.62575,99.94708,3.34898,            Cepheus OB2:Tr37 ,IPHAS J214433.16+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.1381736,57.62574349,2178305677654225152,0.1194,1.022,17.692795,2.677145,0.035105,6188.55664,6634.93408
326.17225,57.76997,100.05472,3.4469,            Cepheus OB2:Tr37 ,IPHAS J214441.34+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,326.1722547,57.7699792,2178320658500239232,1.0721,1.056,16.907085,2.178236,0.03432,926.396973,909.444153
324.51439,57.08678,98.93103,3.51906,            Cepheus OB2:Tr37 ,[SKS2013] J21380345 ,2013A&A...559A...3S,spectroscopy,TT*,         ,324.5143283,57.08678966,2178347940135356288,2.1862,1.159,17.813013,2.642653,0.125657,448.154633,449.005768
324.45951,57.15261,98.95272,3.58798,            Cepheus OB2:Tr37 ,[SKS2013] J21375029 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.4595038,57.15260421,2178351307389803008,0.997,1.107,18.971336,3.138033,0.024066,1734.94849,7181.81299
323.79225,56.83961,98.47228,3.59933,            Cepheus OB2:Tr37 ,IPHAS J213510.14+56 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,323.792309,56.83963412,2178352436953287424,0.0638,1.046,17.972923,2.25444,0.145012,7241.75586,8352.5791
324.35726,57.21585,98.95367,3.67207,            Cepheus OB2:Tr37 ,[SKS2013] J21372574 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.3572617,57.21585675,2178364192291683584,1.137,0.962,18.785648,3.184097,0.02453,880.674194,895.510315
324.35945,57.21632,98.95487,3.67162,            Cepheus OB2:Tr37 ,[SKS2013] J21372627 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.3594612,57.21632236,2178364192291683712,1.077,1.007,17.371948,2.63372,0.023501,903.269409,857.370972
324.22171,57.34781,98.98753,3.81918,            Cepheus OB2:Tr37 ,[SKS2013] J21365321 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.2217635,57.34782744,2178369616820328576,1.2309,1.037,18.648575,3.063118,0.121332,873.382385,791.546021
324.17233,57.36781,98.98113,3.85187,            Cepheus OB2:Tr37 ,[SKS2013] J21364135 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.1723333,57.36783109,2178369857340398208,0.8342,1.062,18.785122,3.421492,0.076179,1243.97412,907.47583
324.82238,57.26814,99.17677,3.54361,            Cepheus OB2:Tr37 ,[SKS2013] J21391737 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.822451,57.26813867,2178374117944915712,1.0779,1.332,19.147991,3.228144,0.138266,1043.13635,7445.08008
324.8368,57.27533,99.1874,3.54383,            Cepheus OB2:Tr37 ,[SKS2013] J21392083 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.8368371,57.2753136,2178374117951127680,1.5487,1.059,19.308807,3.493712,0.093267,703.387512,667.113159
324.76339,57.26536,99.15099,3.56268,            Cepheus OB2:Tr37 ,[SKS2013] J21390321 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.763392,57.26536131,2178374255383869312,1.1461,1.031,17.238367,2.580696,0.006176,843.752441,844.322388
324.82109,57.27868,99.18325,3.55196,            Cepheus OB2:Tr37 ,[SKS2013] J21391706 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.8211543,57.2786876,2178374328415264000,1.2529,1.079,18.513834,3.281693,0.12809,803.444275,756.25769
324.82281,57.2965,99.19579,3.56469,            Cepheus OB2:Tr37 , [SHB2004] 54-1488  ,2005AJ....130..188S,spectroscopy,CTT*,         ,324.8228618,57.2965694,2178374397134734976,1.2255,1.071,17.022726,2.38035,0.269408,794.859375,796.162292
324.52008,57.13179,98.96339,3.55057,            Cepheus OB2:Tr37 ,[SKS2013] J21380482 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.5201191,57.13187011,2178374461546434560,2.3986,1.143,18.95682,3.01952,0.298363,425.807037,410.825836
324.79053,57.30084,99.1856,3.57951,            Cepheus OB2:Tr37 ,[SKS2013] J21390972 ,2013A&A...559A...3S,spectroscopy,TT*,         ,324.7906287,57.3008794,2178377352075509504,1.0361,1.79,19.275625,3.186367,0.238604,2125.29419,7580.12549
324.68524,57.30253,99.1441,3.61853,            Cepheus OB2:Tr37 , [SHB2004] 54-1547  ,2005AJ....130..188S,spectroscopy,CTT*,     Or* ,324.6853132,57.30252544,2178377901827761536,0.9844,3.419,15.884302,1.85806,0.143296,1009.56427,997.625305
324.68051,57.30997,99.14715,3.62579,            Cepheus OB2:Tr37 , [SHB2004] 54-1613  ,2005AJ....130..188S,spectroscopy,WTT*,         ,324.680556,57.30998803,2178377901827757056,1.0558,1.038,15.793054,1.947816,0.110435,919.753052,924.87793
324.69257,57.34389,99.17461,3.64681,            Cepheus OB2:Tr37 ,  [SHB2004] 12-595  ,2005AJ....130..188S,spectroscopy,CTT*,         ,324.6926354,57.34391548,2178378378565880704,1.815,0.974,17.968048,2.348761,0.156671,545.45459,547.65564
324.74645,57.34591,99.19773,3.62901,            Cepheus OB2:Tr37 ,[SKS2013] J21385914 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.7465532,57.34595855,2178378447276949888,3.269,0.977,19.026718,3.052067,0.266004,314.219635,304.695801
324.70953,57.37453,99.20186,3.66363,            Cepheus OB2:Tr37 , [SHB2004] 12-1010  ,2005AJ....130..188S,spectroscopy,CTT*,         ,324.7095994,57.37450756,2178378687803552128,1.0911,1.137,17.49329,2.584782,0.157059,886.356567,815.241699
324.73004,57.37708,99.21183,3.65819,            Cepheus OB2:Tr37 ,IPHAS J213855.21+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,324.7301752,57.37705489,2178378726465030144,1.2306,1.219,19.179096,3.204689,0.2775,882.710022,4955.88965
324.92597,57.28381,99.22918,3.51824,            Cepheus OB2:Tr37 ,[SKS2013] J21394222 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.9259728,57.28381419,2178379310577347840,1.0874,0.934,16.983454,2.430408,0.016015,894.236938,903.587097
324.98208,57.27727,99.24763,3.49327,            Cepheus OB2:Tr37 ,[SKS2013] J21395569 ,2013A&A...559A...3S,spectroscopy,CTT*,         ,324.9820814,57.27727438,2178379443709259008,1.054,0.998,17.805922,2.621006,0.015989,921.47821,882.344788
325.00199,57.311,99.27808,3.51147,            Cepheus OB2:Tr37 ,[SKS2013] J21400047 ,2013A&A...559A...3S,spectroscopy,TT*,         ,325.0020421,57.31093333,2178379791613938304,2.7569,1.206,18.5823,3.163624,0.260525,370.05365,354.756409
324.89545,57.28428,99.21713,3.52953,            Cepheus OB2:Tr37 ,[SKS2013] J21393490 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.8955781,57.28420494,2178379963400642944,1.4906,0.945,19.069195,2.981737,0.367594,701.514587,2881.96289
324.89838,57.30611,99.2328,3.54483,            Cepheus OB2:Tr37 ,   [SHB2004] 21-33  ,2005AJ....130..188S,spectroscopy,CTT*,         ,324.8984414,57.30608021,2178380135211054208,1.0652,1.006,17.404839,2.503578,0.160435,911.433472,902.607178
324.85304,57.3202,99.22375,3.57159,            Cepheus OB2:Tr37 ,[SKS2013] J21392471 ,2013A&A...559A...3S,spectroscopy,CTT*,         ,324.8530551,57.32019352,2178380302704430208,0.7963,0.974,19.52972,3.311302,0.037474,2800.40527,8274.89648
324.90845,57.32589,99.25001,3.55605,            Cepheus OB2:Tr37 , [SHB2004] 53-1803  ,2005AJ....130..188S,spectroscopy,WTT*,         ,324.9084788,57.32584729,2178380375729217280,-0.6073,2.035,17.47232,2.232243,0.163648,9420.26855,9508.05469
324.89651,57.3481,99.2599,3.57695,            Cepheus OB2:Tr37 ,[SKS2013] J21393516 ,2013A&A...559A...3S,spectroscopy,CTT*,         ,324.8964966,57.34805462,2178380440142641536,1.6523,0.985,19.010168,3.254196,0.165415,615.857178,596.588501
324.95953,57.32158,99.26787,3.53457,            Cepheus OB2:Tr37 , [SHB2004] 53-1762  ,2005AJ....130..188S,spectroscopy,WTT*,         ,324.9595857,57.32153516,2178380513168184192,1.0781,0.95,17.248636,2.486639,0.194341,916.289612,912.312561
324.92371,57.32428,99.25513,3.54939,            Cepheus OB2:Tr37 ,  [SHB2004] 21-230  ,2005AJ....130..188S,spectroscopy,WTT*,         ,324.9237183,57.32424916,2178380547527913472,0.9946,0.947,16.900375,2.38493,0.112202,990.651367,1002.12506
324.93788,57.3315,99.26566,3.54974,            Cepheus OB2:Tr37 ,[SKS2013] J21394509 ,2013A&A...559A...3S,spectroscopy,TT*,         ,324.9378607,57.33144127,2178380543220951424,1.4228,0.987,18.650476,3.45846,0.214749,724.121582,651.788269
324.95023,57.34706,99.28096,3.55699,            Cepheus OB2:Tr37 ,[SKS2013] J21394805 ,2013A&A...559A...3S,spectroscopy,CTT*,     Or* ,324.9502346,57.34706828,2178380577591419264,1.1135,1.061,17.760876,2.526665,0.031142,890.524231,863.740845
324.91917,57.35244,99.27197,3.57212,            Cepheus OB2:Tr37 ,[SKS2013] J21394060 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,324.9191043,57.35242472,2178380822406050560,0.6818,1.076,19.242113,3.491636,0.138859,5266.72363,6642.72656
325.09134,57.34122,99.33434,3.50228,            Cepheus OB2:Tr37 ,[SKS2013] J21402192 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,325.0913361,57.34122587,2178381131646820992,1.0344,1.136,19.125454,3.012608,0.022457,1127.95593,8197.61133
325.14567,57.38577,99.38588,3.51642,            Cepheus OB2:Tr37 ,[SKS2013] J21403496 ,2013A&A...559A...3S,spectroscopy,GTT*,         ,325.145618,57.38578483,2178381647040051328,0.2948,1.008,14.764487,2.049211,0.114172,3028.57739,3098.54272
325.1472,57.386,99.38664,3.51604,            Cepheus OB2:Tr37 ,IPHAS J214035.33+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,325.1472078,57.38599397,2178381681399789824,1.0489,1.156,16.04284,2.131469,0.026461,934.453064,925.567383
325.20346,57.40517,99.42215,3.51047,            Cepheus OB2:Tr37 ,  [SHB2004] 22-939  ,2005AJ....130..188S,spectroscopy,WTT*,         ,325.2035212,57.40513313,2178381818838725760,1.6513,1.251,16.703445,2.119327,0.177997,598.876221,591.561768
325.11892,57.40407,99.38712,3.53968,            Cepheus OB2:Tr37 ,[SKS2013] J21402854 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,325.1189432,57.40406103,2178381921906940928,1.3991,1.01,19.251526,3.216648,0.055396,780.81073,716.685242
325.0108,57.36917,99.32019,3.55197,            Cepheus OB2:Tr37 ,  [SHB2004] 21-763  ,2005AJ....130..188S,spectroscopy,WTT*,         ,325.0108265,57.36913894,2178382196795600896,1.0169,0.984,16.63796,2.271873,0.123101,950.766541,965.257935
325.01337,57.38069,99.32886,3.5597,            Cepheus OB2:Tr37 ,  [SHB2004] 21-895  ,2005AJ....130..188S,spectroscopy,WTT*,         ,325.0133998,57.38065835,2178382192499306496,0.8329,1.268,15.904213,2.034278,0.127769,1164.04089,1152.64661
324.99041,57.39536,99.32927,3.57888,            Cepheus OB2:Tr37 ,IPHAS J213957.70+57 ,2011MNRAS.415..103B,H alpha emission,CTT*,         ,324.9904239,57.39534076,2178382467366415104,1.2338,0.953,19.282072,3.123732,0.074352,879.150452,8450.97461
324.98412,57.40442,99.33271,3.58791,            Cepheus OB2:Tr37 ,[SKS2013] J21395618 ,2013A&A...559A...3S,spectroscopy,TT*,         ,324.9841232,57.4044283,2178382467366433280,1.0099,0.985,18.98293,3.448011,0.03052,1170.49463,4168.03125
325.1231,57.41495,99.39599,3.54636,            Cepheus OB2:Tr37 ,[SKS2013] J21402955 ,2013A&A...559A...3S,spectroscopy,CTT*,         ,325.1231183,57.4149554,2178382707884610688,1.0816,1.081,18.725983,3.334322,0.040544,1061.47815,2462.9187
325.07949,57.41922,99.38113,3.56507,            Cepheus OB2:Tr37 ,[SKS2013] J21401907 ,2013A&A...559A...3S,spectroscopy,CTT*,         ,325.0794902,57.41922558,2178382742245463936,1.1592,1.052,19.03719,3.344706,0.0201,959.496887,892.777039
325.08875,57.44942,99.40489,3.58447,            Cepheus OB2:Tr37 , [SHB2004] 22-2651  ,2005AJ....130..188S,spectroscopy,CTT*,     Or* ,325.0887531,57.449416,2178382987069801472,1.1263,0.96,17.517756,2.291737,0.01559,874.125549,879.41272
325.08399,57.45324,99.40549,3.58903,            Cepheus OB2:Tr37 ,[SKS2013] J21402015 ,2013A&A...559A...3S,spectroscopy,WTT*,         ,325.0840217,57.45323346,2178383051483536768,1.0671,1.029,19.47903,3.448839,0.065699,1279.18652,8120.31787
325.09528,57.45914,99.41396,3.58945,            Cepheus OB2:Tr37 , [SHB2004] 22-1418  ,2005AJ....130..188S,spectroscopy,CTT*,         ,325.0953016,57.4591331,2178383055789275904,1.6013,10.514,16.692625,2.571304,0.048704,1112.04639,4552.3999
